What is the equation of a straight line used after finding the gradient \(m\)?	\(y - y_1 = m(x - x_1)\)	finding-the-equation-of-a-straight-line
Find the equation of the straight line passing through (2, 3) and (5, 11).	\(y = \frac{8}{3}x - \frac{7}{3}\)	finding-the-equation-of-a-straight-line
Find the equation of the straight line passing through (1, 4) and (3, 10).	\(y = 3x + 1\)	finding-the-equation-of-a-straight-line
How do you calculate \(\Delta y\) when finding the gradient between points \((x_1, y_1)\) and \((x, y)\)?	\(\Delta y = y - y_1\)	finding-the-equation-of-a-straight-line
How do you calculate \(\Delta x\) when finding the gradient between points \((x_1, y_1)\) and \((x, y)\)?	\(\Delta x = x - x_1\)	finding-the-equation-of-a-straight-line
What is the gradient \(m\) of the line through points (2, 3) and (5, 11)?	\(m = \frac{8}{3}\)	finding-the-equation-of-a-straight-line
What is the gradient \(m\) of the line through points (1, 4) and (3, 10)?	\(m = 3\)	finding-the-equation-of-a-straight-line
How do you solve \(\begin{bmatrix} 1 &amp; 2 \\ 3 &amp; 4 \end{bmatrix}\begin{bmatrix} a \\ 5 \end{bmatrix} = \begin{bmatrix} 11 \\ 23 \end{bmatrix}\) for \(a\)?	Expand LHS to \(\begin{bmatrix} a + 10 \\ 3a + 20 \end{bmatrix}\), equate elements to get \(a + 10 = 11\) and \(3a + 20 = 23\), solving both gives \(a = 1\).	finding-unknowns-using-matrix-multiplication
What is the first step to find unknowns in a matrix equation like \(\mathbf{A}\mathbf{x}=\mathbf{b}\)?	Multiply the matrices on the left side to find an expression for the product matrix.	finding-unknowns-using-matrix-multiplication
How do you solve \(\begin{bmatrix} 2 &amp; 3 \\ 4 &amp; 5 \end{bmatrix}\begin{bmatrix} x \\ y \end{bmatrix} = \begin{bmatrix} 16 \\ 36 \end{bmatrix}\) for \(x\) and \(y\)?	Expand LHS to \(\begin{bmatrix} 2x+3y \\ 4x+5y \end{bmatrix}\), equate to RHS forming simultaneous equations \(2x+3y=16\) and \(4x+5y=36\), solve to get \(x=14\), \(y=-4\).	finding-unknowns-using-matrix-multiplication
When equating matrices, what must you do with the corresponding elements?	Set each corresponding element from the LHS and RHS matrices equal to each other to create equations.	finding-unknowns-using-matrix-multiplication
How do you solve \(\begin{bmatrix} 1 &amp; 2 \\ 3 &amp; 4 \end{bmatrix}\begin{bmatrix} 2k &amp; 3k \\ 4c &amp; 5c \end{bmatrix} = \begin{bmatrix} 40 &amp; 54 \\ 96 &amp; 132 \end{bmatrix}\) for \(k\) and \(c\)?	Expand LHS to \(\begin{bmatrix} 2k+8c &amp; 3k+10c \\ 6k+16c &amp; 9k+20c \end{bmatrix}\), equate each of the four elements to get equations, solve to find \(k=8\), \(c=3\).	finding-unknowns-using-matrix-multiplication
What method is suggested for solving simultaneous equations from matrix equations?	Substitution is recommended as it always works regardless of the numbers.	finding-unknowns-using-matrix-multiplication
How do you solve \(\begin{bmatrix} 1 &amp; 0 &amp; 2 \\ 0 &amp; 1 &amp; 3 \\ 4 &amp; 5 &amp; 6 \end{bmatrix}\begin{bmatrix} a \\ b \\ c \end{bmatrix} = \begin{bmatrix} 14 \\ 21 \\ 76 \end{bmatrix}\) for \(a\), \(b\), and \(c\)?	Expand LHS to \(\begin{bmatrix} a+2c \\ b+3c \\ 4a+5b+6c \end{bmatrix}\), equate elements to get \(a+2c=14\), \(b+3c=21\), \(4a+5b+6c=76\), solve using substitution to get \(a=4\), \(b=6\), \(c=5\).	finding-unknowns-using-matrix-multiplication
In the example with \(k\) and \(c\), why are four equations created?	Because the product is a \(2 \times 2\) matrix with four elements, each must equal the corresponding element on the RHS.	finding-unknowns-using-matrix-multiplication
What is the matrix equation \(\begin{bmatrix} 2 &amp; 3 \\ 4 &amp; 5 \end{bmatrix}\begin{bmatrix} x \\ y \end{bmatrix} = \begin{bmatrix} 16 \\ 36 \end{bmatrix}\) transformed into after multiplication?	The simultaneous equations \(2x + 3y = 16\) and \(4x + 5y = 36\).	finding-unknowns-using-matrix-multiplication
Newton’s first law of motion (wording)	"A body remains at rest, or in motion at a constant <a href=""/speed"">speed</a> in a straight line, unless it is acted upon by a force."	first-law-of-motion
What does Newton’s first law mean for a stationary object?	If an object isn’t moving, it won’t start moving unless a force is applied to it.	first-law-of-motion
What does Newton’s first law mean for a moving object?	"If an object is moving, it won’t change its <a href=""/velocity"">velocity</a> (<a href=""/speed"">Speed</a> or direction), again, unless a force is applied to it."	first-law-of-motion
What does a force-displacement graph measure?	The force applied in newtons (\(N\)) on the y-axis, and displacement in metres (\(m\)) on the x-axis.	force-displacement-graph
What does the area under a force-displacement graph represent?	The work done, in joules (\(J\)).	force-displacement-graph
Why does the area under a force-displacement graph give the work done?	Because \(\text{work done} = \text{Force} \times \text{distance}\) and the area under the graph is force multiplied by displacement (since the two axes multiply when finding the area).	force-displacement-graph
What are the units of the area under a force-displacement graph derived from multiplying the axes?	Newton-metres (\(Nm\)).	force-displacement-graph
How do you derive the units of a joule?	\(N = kg\,\,m/s^2\), so \(Nm = kg\,\,m/s^2 \times m = kg\,\,m^2/s^2\). One joule is defined as \(kg\,\,m^2/s^2\).	force-displacement-graph
What do the identical units of newtons-metres and joules confirm about the area under a force-displacement graph?	It confirms that the area represents the work done (or energy transferred), measured in joules (\(J\)).	force-displacement-graph
What is the definition of free fall?	An object is in free fall when it is only under the influence of gravity, with no air resistance or other forces acting on it.	free-fall
What is the acceleration due to gravity on Earth?	Approximately \(9.81ms^{-2}\).	free-fall
What are the two names for the rate at which objects accelerate in free fall?	Acceleration due to gravity (measured in \(ms^{-2}\)) and gravitational field strength (measured in \(Nkg^{-1}\)).	free-fall
What is the equation for acceleration due to gravity in terms of distance fallen and time?	\(g = \frac{2h}{t^2}\)	free-fall
In the equation \(g = \frac{2h}{t^2}\), what does \(h\) represent?	\(h\) is the distance fallen in meters (\(m\)).	free-fall
In the equation \(g = \frac{2h}{t^2}\), what does \(t\) represent?	\(t\) is the time taken in seconds (\(s\)).	free-fall
Why do a feather and a hammer hit the ground at the same time on the Moon?	All objects in free fall accelerate at the same rate, and on the Moon there is no air resistance (vacuum), so they fall at the same rate.	free-fall
What determines the acceleration of an object in free fall?	The gravitational field the object is in.	free-fall
What are the four main properties of a gas that can be measured?	Volume, pressure, temperature, and mass.	gas-properties
What is the centre of rotation for all matrix transformations?	\((0,0)\), because matrix transformations must keep the origin at the origin.	general-rotation-matrix
What matrix represents an anticlockwise rotation by \(\theta\) degrees about the origin?	\(\begin{pmatrix} \cos \theta &amp; -\sin \theta \\ \sin \theta &amp; \cos \theta \end{pmatrix}\)	general-rotation-matrix
graph complement	The complement of a graph is a new graph with all the same vertices, but only the edges that are NOT present in the original graph.	graph-complement
How do you find the complement of a graph?	1. Add all missing edges to make a complete graph.<br/>2. Remove all edges that were in the original graph.<br/>3. The remaining edges form the complement.	graph-complement
What is the relationship between a graph, its complement, and a complete graph?	The original graph plus its complement equals the complete graph on the same vertices.	graph-complement
Example: Find the complement of a graph with vertices A, B, C, D and edges A-B and A-C.	Start with the complete graph on four vertices (with all six edges: A-B, A-C, A-D, B-C, B-D, C-D). Remove the original edges A-B and A-C. The complement has edges A-D, B-C, B-D, and C-D.	graph-complement
Graph cycle	In a graph, a cycle is a path that starts and ends at the same vertex, with at least one edge and no other repeated vertices (except the start/end vertex).	graph-cycle
Length of a cycle	The length of a cycle is the number of edges it contains.	graph-cycle
Which vertices are visited twice in a cycle?	Only the starting/ending vertex is visited twice; all other vertices and edges are visited exactly once.	graph-cycle
How does a closed trail differ from a cycle in terms of vertex revisiting?	A closed trail allows vertices to be revisited, as long as no edges are repeated, while a cycle does not allow revisiting any vertex (except the start/end).	graph-cycle
True or false: All cycles are closed trails.	True.	graph-cycle
True or false: All closed trails are cycles.	False.	graph-cycle
Edge	"An edge of a graph connects two <a href=""/graph-node"">nodes</a> together."	graph-edge
"What can edges have on a <a href=""/directed-graph"">directed graph</a>?"	Edges can have a <em>direction</em>, as directed edges can only be traversed in one direction.	graph-edge
"What extra property can edges have on a <a href=""/network"">network</a>?"	"Edges can have a <em><a href=""/weight"">Weight</a></em>."	graph-edge
What are edges called on a network?	"Edges on a network are known as <a href=""/network-arc"">arcs</a>."	graph-edge
What is a loop in a graph?	An edge that connects a vertex to itself.	graph-loop
By how much does a loop increase the degree of a vertex in an undirected graph?	The degree increases by 2.	graph-loop
Does the rule for loop degree increase (by 2) apply to directed graphs?	No, it only applies if the graph is not directed.	graph-loop
What is a simple graph?	A graph that does not allow loops or multiple edges between the same pair of vertices.	graph-loop
Can loops exist in a simple graph?	No, loops cannot exist in simple graphs.	graph-loop
A tree	Is a connected graph with no loops; there is exactly one path between any pair of vertices, and it is impossible to start and return to a vertex without repeating a vertex/edge.	graph-tree
What is the acceleration due to gravity on Earth?	\(9.81ms^{-2}\)	gravitational-acceleration
What symbol is used for the acceleration due to gravity?	\(g\)	gravitational-acceleration
What is the equation for Earth’s gravitational acceleration?	\(g=9.81ms^{-2}\)	gravitational-acceleration
What causes a falling object to decelerate in the real world?	Resistive forces, generally air resistance, which act against the force of gravity.	gravitational-acceleration
How does the speed of a falling object affect the air resistance it experiences?	The faster the object falls, the more air resistance it experiences.	gravitational-acceleration
What happens when resistive forces become equal to the force of gravity on a falling object?	The object will stop accelerating and reach terminal velocity.	gravitational-acceleration
What is an example of a resistive force other than air resistance?	Drag from water, such as a ball falling through water.	gravitational-acceleration
Gravitational force	The gravitational force is a force which acts between any two particles that have mass. Its role is to attract any two particles with mass towards each other.	gravitational-force
What is the strength of gravitational force compared to other forces?	It’s the weakest of the 4 particle forces.	gravitational-force
How does the strength of gravitational force depend on distance?	The strength is inversely proportional to the square of the distance between the particles or matter.	gravitational-force
What is the range of gravitational force?	The gravitational force has effectively an infinite range, meaning it can act over very large distances, such as between planets.	gravitational-force
What is gravitational potential energy?	Energy stored in an object due to its position above the ground, giving it the potential to fall down.	gravitational-potential-energy
What two forms of energy are involved when an object falls?	Gravitational potential energy is transferred into kinetic energy as the object speeds up.	gravitational-potential-energy
What three quantities are needed to calculate the change in gravitational potential energy?	Mass (in kg), height change (in m), and gravitational field strength (in N/kg).	gravitational-potential-energy
State the formula for change in gravitational potential energy in words.	Change in gravitational potential energy = mass × gravitational field strength × change in height above ground.	gravitational-potential-energy
State the formula for change in gravitational potential energy in symbols.	\(\Delta E_p = mg\Delta h\)	gravitational-potential-energy
What does \(\Delta E_p\) represent?	The change in gravitational potential energy, measured in joules (J).	gravitational-potential-energy
What does \(m\) represent in the formula \(\Delta E_p = mg\Delta h\)?	The mass of the object, in kilograms (kg).	gravitational-potential-energy
What does \(g\) represent in the formula \(\Delta E_p = mg\Delta h\)?	The gravitational field strength, in newtons per kilogram (N/kg).	gravitational-potential-energy
What does \(\Delta h\) represent in the formula \(\Delta E_p = mg\Delta h\)?	The change in the object’s distance from the ground, in metres (m).	gravitational-potential-energy
How should height be measured when calculating gravitational potential energy?	The height should be the shortest distance from the object to the ground, perpendicular to the gravitational field lines (parallel to the force of gravity).	gravitational-potential-energy
Why do we use ‘change in’ (\(\Delta\)) for gravitational potential energy?	We cannot directly calculate the actual gravitational potential energy of an object, only the change when it falls or is lifted.	gravitational-potential-energy
Why is an object on the Earth’s surface not considered to have zero gravitational potential energy?	The Earth’s surface is not the absolute zero point for gravitational potential energy; it is just the point we choose to measure from.	gravitational-potential-energy
Calculate: A 2 kg object is lifted by 5 m where \(g = 10\) N/kg. What is \(\Delta E_p\)?	\(\Delta E_p = 2 \times 10 \times 5 = 100\) J	gravitational-potential-energy
Calculate: On the Moon (\(g = 1.6\) N/kg), a 3 kg object is lifted 4 m. What is \(\Delta E_p\)?	\(\Delta E_p = 3 \times 1.6 \times 4 = 19.2\) J	gravitational-potential-energy
Calculate: An object gains 49 J of GPE when lifted 10 m (\(g = 9.8\) N/kg). What is its mass?	\(m = \frac{49}{9.8 \times 10} = 0.5\) kg	gravitational-potential-energy
How do you handle signs when an object falls down and loses gravitational potential energy?	The change in energy (\(\Delta E_p\)) is negative (e.g., \(-20\) J) and the change in height (\(\Delta h\)) is negative (e.g., \(-2\) m), resulting in a positive mass.	gravitational-potential-energy
Calculate: An object loses 20 J falling 2 m (\(g = 10\) N/kg). What is its mass?	\(m = \frac{-20}{10 \times -2} = 1\) kg	gravitational-potential-energy
Calculate: A 2 kg object loses 80 J of GPE (\(g = 10\) N/kg). How far does it fall?	\(\Delta h = \frac{-80}{2 \times 10} = -4\) m, so it falls 4 m.	gravitational-potential-energy
Calculate: On a mega planet (\(g = 80\) N/kg), a 5 kg object gains 200 J. How far is it lifted?	\(\Delta h = \frac{200}{5 \times 80} = 0.5\) m	gravitational-potential-energy
Calculate: A 5 kg object is lifted 3 m on the Moon (\(g = 1.6\) N/kg). How much GPE does it gain?	\(\Delta E_p = 5 \times 1.6 \times 3 = 24\) J	gravitational-potential-energy
What is a Hamiltonian graph?	A Hamiltonian (or Hamiltonian) graph, also called a tour, is a graph that contains a Hamiltonian cycle.	hamilton-graph
What is a Hamiltonian cycle?	A Hamiltonian cycle is a path that visits each vertex exactly once and returns to the starting vertex, forming a closed cycle.	hamilton-graph
What are the rules for a Hamilton graph cycle?	You cannot repeat a vertex (except the starting/ending vertex); you must visit every vertex exactly once; the cycle must return to the starting vertex; you cannot repeat edges because that would require revisiting vertices.	hamilton-graph
What is the main application of Hamiltonian graphs?	The main use is in solving routing problems, commonly called the Traveling Salesman Problem.	hamilton-graph
Given a graph with vertices A, B, C, D, E connected as A-B, A-C, B-C, B-D, D-E, and E-C, give an example of a Hamiltonian cycle.	One Hamiltonian cycle is A -&gt; B -&gt; D -&gt; E -&gt; C -&gt; A.	hamilton-graph
In a Hamiltonian cycle, do you need to use all the edges of the graph?	No, you don’t need to use all edges; you just need to visit all vertices exactly once.	hamilton-graph
hardware	The physical components that make up a computer system.	hardware
List four common hardware components.	CPU, RAM, Storage (HDD, SSD), Motherboard (or power supply, GPU, Peripherals, Monitor, NIC, Cooling systems).	hardware
What does a CPU do with instructions?	It decodes and runs the instructions in our programs.	hardware
Which hardware component stores and fetches data from RAM?	The CPU.	hardware
What does the CPU do with storage devices?	It reads and writes data to them.	hardware
What does the CPU send output to?	The monitor.	hardware
What does the CPU receive input from?	Peripherals like the keyboard and mouse.	hardware
What does the CPU use to communicate with other computers over a network?	The network interface card (NIC).	hardware
Harvard architecture	Unlike the Von-Neumann architecture, the Harvard architecture is a stored program architecture where the instructions and data are stored in separate memory regions.	harvard-architecture
Harvard architecture CPU	"memory address spaces	The CPU has two separate memory address spaces: one for instructions and one for data."	harvard-architecture
Where is the Harvard architecture mainly used?	It’s mainly used in embedded systems, for example, in digital signal processing (DSP).	harvard-architecture
Is the Harvard architecture common for a general-purpose computer?	No, it is not common to use it for a general-purpose computer.	harvard-architecture
High-level programming language	A programming language designed to be easy for humans to read and write, creating an abstraction over low-level hardware details.	high-level-language
What does a high-level language create over low-level hardware details?	An abstraction.	high-level-language
"What is the primary advantage of using <code>print(""Hello, world!"")</code> in Python over the equivalent assembly code?"	It saves time and allows the programmer to focus on problem-solving rather than hardware details.	high-level-language
Name five examples of high-level languages.	Python, Java, C#, C, Rust (or any five from the document: Python, Java, C#, C, JavaScript, Rust).	high-level-language
What type of software is almost always written in high-level languages?	Application software.	high-level-language
List four uses of high-level languages.	Web applications, mobile apps, desktop software, games (or any four from: Web applications, Mobile apps, Desktop software, Games, Data analysis and machine learning).	high-level-language
What is a major advantage of high-level languages related to different computer architectures?	They are portable across different hardware architectures with little to no changes.	high-level-language
How do standard libraries and frameworks benefit development in high-level languages?	They prevent reinventing the wheel and speed up development.	high-level-language
What is a key disadvantage of high-level languages regarding hardware?	Less control over hardware.	high-level-language
What potential performance issue do high-level languages have compared to low-level languages?	Potentially slower performance.	high-level-language
What runtime or execution environment might a high-level language require?	A runtime or interpreter.	high-level-language
How can abstraction in high-level languages lead to mistakes?	If the programmer doesn’t understand how high-level constructs map to low-level operations, it can cause errors or performance issues.	high-level-language
Why are high-level languages often less suitable for system-level programming?	Because system-level programming (like OS or device drivers) often requires low-level control that high-level languages abstract away.	high-level-language
What is the highest common factor (HCF) of numbers?	The HCF is the <em>largest factor that goes into both/all numbers</em>.	highest-common-factor
What is the HCF of \(12\) and \(15\)?	\(3\), because \(3\) is the largest number that goes into both \(12\) and \(15\).	highest-common-factor
What do you need to be familiar with to find the HCF?	"<a href=""/prime-factor-decomposition"">prime factor decomposition</a>."	highest-common-factor
What is the first step to find the HCF of numbers?	"Find the <a href=""/prime-factor-decomposition"">prime factor decomposition</a> of each number."	highest-common-factor
What is the second step to find the HCF of numbers?	Find the common prime factors (and <em>how many</em> of each there are).	highest-common-factor
What is the third step to find the HCF of numbers?	Multiply the common prime factors together to get the HCF.	highest-common-factor
What is the prime factor decomposition of \(18\)?	\(18 = 2 \times 3 \times 3 = 2 \times 3^2\)	highest-common-factor
What is the prime factor decomposition of \(24\)?	\(24 = 2 \times 2 \times 2 \times 3 = 2^3 \times 3\)	highest-common-factor
What common prime factors do \(18\) and \(24\) share?	Both have at least \(2^1\) and at least \(3^1\) as factors.	highest-common-factor
How do you find the HCF from the common prime factors of \(18\) and \(24\)?	Multiply them: \(2^1 \times 3^1 = 2 \times 3 = 6\).	highest-common-factor
What is the HCF of \(18\) and \(24\)?	\(6\)	highest-common-factor
What is the prime factor decomposition of \(36\)?	\(36 = 2 \times 2 \times 3 \times 3 = 2^2 \times 3^2\)	highest-common-factor
What is the prime factor decomposition of \(60\)?	\(60 = 2 \times 2 \times 3 \times 5 = 2^2 \times 3^1 \times 5^1\)	highest-common-factor
What is the prime factor decomposition of \(84\)?	\(84 = 2 \times 2 \times 3 \times 7 = 2^2 \times 3^1 \times 7^1\)	highest-common-factor
What common prime factors do \(36\), \(60\) and \(84\) share?	All have at least \(2^2\) and at least \(3^1\) as factors.	highest-common-factor
How do you find the HCF from the common prime factors of \(36\), \(60\) and \(84\)?	Multiply them: \(2^2 \times 3^1 = 4 \times 3 = 12\).	highest-common-factor
What is the HCF of \(36\), \(60\) and \(84\)?	\(12\)	highest-common-factor
Name three uses of the HCF.	Simplify fractions, divide things up more easily, simplify ratios.	highest-common-factor
Hooke’s law definition	The extension of a spring is directly proportional to the force applied, until the limit of proportionality is reached.	hooke-law
Hooke’s law formula	\(F=k\Delta L\)	hooke-law
What does \(F\) represent in Hooke’s law?	The force applied, in newtons (\(N\)).	hooke-law
What does \(k\) represent in Hooke’s law?	The spring constant (or stiffness constant), in newtons per metre (\(Nm^{-1}\)).	hooke-law
What does \(\Delta L\) represent in Hooke’s law?	The extension of the spring, in metres (\(m\)).	hooke-law
What is the spring constant’s unit?	Newtons per metre (\(Nm^{-1}\)).	hooke-law
What is the relationship described by Hooke’s law?	\(\text{force}=\text{spring constant}\times\text{extension}\)	hooke-law
Horizontal velocity in projectile motion	Constant, because no horizontal forces act after launch.	horizontal-projectile-motion
Horizontal acceleration	\(0 ms^{-2}\), because no horizontal forces act.	horizontal-projectile-motion
Vertical acceleration	\(-9.81 ms^{-2}\) (downwards), due to gravity.	horizontal-projectile-motion
Initial vertical velocity for a horizontally launched projectile	\(0 ms^{-1}\).	horizontal-projectile-motion
Formula for vertical velocity at time \(t\)	Vertical velocity \(= -9.81 ms^{-2} \times \text{time}\).	horizontal-projectile-motion
Formula for vertical displacement at time \(t\) (from \(s = ut + \frac{1}{2}at^2\) with \(u=0\))	\(\text{displacement} = \frac12 \times (-9.81 ms^{-2}) \times \text{time}^2\)	horizontal-projectile-motion
Which variable is shared between horizontal and vertical components in projectile motion?	Time. The time in the air is the same for both components.	horizontal-projectile-motion
Why must you use the correct values for each component?	Because horizontal displacement has nothing to do with vertical displacement; only time is shared.	horizontal-projectile-motion
Describe the path of a horizontally launched projectile.	A curve that slopes downwards, getting steeper as it falls because vertical velocity increases (downwards) while horizontal velocity stays constant.	horizontal-projectile-motion
Equation for horizontal displacement	Horizontal displacement \(=\) horizontal velocity \(\times\) time.	horizontal-projectile-motion
sinh 0	0	hyperbolic-functions-of-zero
cosh 0	1	hyperbolic-functions-of-zero
tanh 0	0	hyperbolic-functions-of-zero
What is the value of \(\sinh 0\)?	0	hyperbolic-functions-of-zero
What is the value of \(\cosh 0\)?	1	hyperbolic-functions-of-zero
What is the value of \(\tanh 0\)?	0	hyperbolic-functions-of-zero
How do you prove \(\sinh 0 = 0\) using the definition?	\(\sinh x = \frac{e^x - e^{-x}}{2}\); substitute \(x=0\) to get \(\frac{e^0 - e^{-0}}{2} = \frac{1-1}{2} = 0\)	hyperbolic-functions-of-zero
How do you prove \(\cosh 0 = 1\) using the definition?	\(\cosh x = \frac{e^x + e^{-x}}{2}\); substitute \(x=0\) to get \(\frac{e^0 + e^{-0}}{2} = \frac{1+1}{2} = 1\)	hyperbolic-functions-of-zero
How do you prove \(\tanh 0 = 0\) using the definition?	\(\tanh x = \frac{e^x - e^{-x}}{e^x + e^{-x}}\); substitute \(x=0\) to get \(\frac{e^0 - e^{-0}}{e^0 + e^{-0}} = \frac{1-1}{1+1} = 0\)	hyperbolic-functions-of-zero
What is the identity relating \(\cosh^2x\) and \(\sinh^2x\)?	\(\cosh^2x - \sinh^2x = 1\)	hyperbolic-square-difference-identity
How is \(\sinh x\) expressed in exponential form?	\(\sinh x = \frac{e^x - e^{-x}}{2}\)	hyperbolic-square-difference-identity
How is \(\cosh x\) expressed in exponential form?	\(\cosh x = \frac{e^x + e^{-x}}{2}\)	hyperbolic-square-difference-identity
What is the expanded form of \(\sinh^2 x\)?	\(\sinh^2 x = \frac{e^{2x} - 2 + e^{-2x}}{4}\)	hyperbolic-square-difference-identity
What is the expanded form of \(\cosh^2 x\)?	\(\cosh^2 x = \frac{e^{2x} + 2 + e^{-2x}}{4}\)	hyperbolic-square-difference-identity
Show the proof of \(\cosh^2x - \sinh^2x = 1\).	\(\cosh^2 x - \sinh^2 x = \frac{e^{2x} + 2 + e^{-2x}}{4} - \frac{e^{2x} - 2 + e^{-2x}}{4} = \frac44 = 1\)	hyperbolic-square-difference-identity
What is the formula for \(\sinh x\)?	\(\sinh x = \frac{e^x - e^{-x}}{2}\)	hyperbolic-square-sum-identity
What is the formula for \(\cosh x\)?	\(\cosh x = \frac{e^x + e^{-x}}{2}\)	hyperbolic-square-sum-identity
What does \(\sinh^2 x\) equal when expanded using exponentials?	\(\sinh^2 x = \frac{e^{2x} - 2 + e^{-2x}}{4}\)	hyperbolic-square-sum-identity
What does \(\cosh^2 x\) equal when expanded using exponentials?	\(\cosh^2 x = \frac{e^{2x} + 2 + e^{-2x}}{4}\)	hyperbolic-square-sum-identity
What is the hyperbolic square sum identity?	\(\cosh^2x + \sinh^2x = \cosh(2x)\)	hyperbolic-square-sum-identity
How do you prove \(\cosh^2x + \sinh^2x = \cosh(2x)\) using exponentials?	Sum the expanded squares: \(\frac{e^{2x} + 2 + e^{-2x}}{4} + \frac{e^{2x} - 2 + e^{-2x}}{4} = \frac{2e^{2x}+2e^{-2x}}4 = \frac{e^{2x}+e^{-2x}}2 = \cosh(2x)\)	hyperbolic-square-sum-identity
What is HTTP?	HTTP is a protocol for transferring webpages over the internet, mainly for HTML files.	hypertext-transfer-protocol
What model does HTTP work on?	"HTTP works on a <a href=""/client"">client</a>-<a href=""/server"">Server</a> model."	hypertext-transfer-protocol
In HTTP, what does the client usually refer to?	The client is usually a web browser.	hypertext-transfer-protocol
What does the server do in HTTP?	The server responds with the page the client requested.	hypertext-transfer-protocol
Describe the HTTP process.	The client sends a request to the server, and the server responds with the requested page.	hypertext-transfer-protocol
What is an identity matrix for a specific operation?	A matrix that, when combined with a compatible matrix using that operation, leaves the other matrix unchanged.	identity-matrix
If \(\mathbf{A}\) and \(\mathbf{I}\) are compatible, what are the equations for an identity for an operation \(\oplus\)?	\(\mathbf{A} \oplus \mathbf{I} = \mathbf{A}\) and \(\mathbf{I} \oplus \mathbf{A} = \mathbf{A}\).	identity-matrix
What is the identity matrix for addition?	The zero matrix, a matrix where all elements are zero.	identity-matrix
When people say “the identity matrix” without qualification, which operation are they usually referring to?	"<a href=""/Matrix-multiplication"">Matrix multiplication</a>."	identity-matrix
What are the characteristics of the identity matrix for multiplication?	A matrix where all elements on the leading diagonal are 1, and all other elements are 0.	identity-matrix
Imaginary constant \(i\)	The imaginary unit defined as \(\sqrt{-1}\), so \(i^2 = -1\).	imaginary-constant
What is \(i\) equal to?	\(i = \sqrt{-1}\) or equivalently \(i^2 = -1\).	imaginary-constant
How do you simplify \(i^3\)?	\(i^3 = i^2 \times i = (-1) \times i = -i\)	imaginary-constant
How do you simplify \(i^4\)?	\(i^4 = i^2 \times i^2 = (-1) \times (-1) = 1\)	imaginary-constant
How do you simplify \(-7i^2\)?	\(-7i^2 = -7 \times (-1) = 7\)	imaginary-constant
Impulse is the change in _____ of an object when a force is applied for a certain time.	momentum	impulse
What is the mathematical equation for impulse?	\(\text{Impulse} = \text{Force} \times \text{time}\) or \(\text{Impulse} = F \times t\)	impulse
In the equation \(\text{Impulse} = F \times t\), what does \(F\) represent?	The force applied to the object in newtons (\(N\))	impulse
In the equation \(\text{Impulse} = F \times t\), what does \(t\) represent?	The time for which the force is applied in seconds (\(s\))	impulse
What are the SI units for Impulse?	Kilogram meters per second (\(kgms^{-1}\))	impulse
In an inelastic collision, what is conserved?	"<a href=""/momentum"">Momentum</a> is conserved; <a href=""/kinetic-energy"">Kinetic energy</a> is <strong>not</strong> conserved."	inelastic-collision
In an inelastic collision, how does the total kinetic energy before the collision compare to after?	The sum of kinetic energies before the collision is <strong>greater</strong> than the sum after the collision.	inelastic-collision
What happens to the velocity of each object after an inelastic collision?	"The <a href=""/velocity"">velocity</a> of each object is <strong>reduced</strong>, but they won’t be swapped."	inelastic-collision
"How does an inelastic collision differ from an <a href=""/elastic-collision"">elastic collision</a>?"	"In an inelastic collision, some energy is <em>lost</em> from the system; in an <a href=""/elastic-collision"">elastic collision</a>, no energy is lost."	inelastic-collision
What defines a perfectly inelastic collision?	"The two objects stick together after the collision and move together at the same <a href=""/velocity"">velocity</a>."	inelastic-collision
In a perfectly inelastic collision, when is it possible for the objects to stick together?	Only when the larger object is moving faster than (and towards) the smaller object before the collision, so the smaller object can catch up and stick.	inelastic-collision
After an inelastic collision, what is true about the total momentum and total kinetic energy of the two objects?	"Total <a href=""/momentum"">momentum</a> is the same before and after; total <a href=""/kinetic-energy"">kinetic energy</a> is less after than before."	inelastic-collision
What is the general statement of the AM-GM inequality for \(n\) positive real numbers?	For any real positive numbers \(x_1,x_2,x_3,\dots,x_n\):<br/>\(x_1 + x_2 + x_3 + \dots + x_n \ge n\sqrt[n]{x_1x_2x_3\dots x_n}\)	inequality-of-arithmetic-and-geometric-means
When does equality hold in the general AM-GM inequality?	Equality holds if and only if \(x_1 = x_2 = x_3 = \dots = x_n\)	inequality-of-arithmetic-and-geometric-means
State the AM-GM inequality for 2 positive real numbers \(x\) and \(y\).	\(x+y \ge 2\sqrt{x\cdot y}\)	inequality-of-arithmetic-and-geometric-means
When does equality hold in the AM-GM inequality for 2 numbers?	Equality holds if and only if \(x=y\)	inequality-of-arithmetic-and-geometric-means
State the AM-GM inequality for 3 positive real numbers \(x\), \(y\), and \(z\).	\(x+y+z \ge 3\sqrt[2]{x\cdot y \cdot z}\)<br/><em>(Note: The document has a typo, it should be \(\sqrt[3]{x\cdot y \cdot z}\), but we report as written)</em>	inequality-of-arithmetic-and-geometric-means
When does equality hold in the AM-GM inequality for 3 numbers?	Equality holds if and only if \(x=y=z\)	inequality-of-arithmetic-and-geometric-means
